year,sex,age,value
2035,both,92,83.4
2035,both,93,64.7
2035,both,94,50.4
2035,both,95,37.7
2035,both,96,28.2
2035,both,97,20.4
2035,both,98,14.2
2035,both,99,10
2035,both,100,17.6
2036,both,40,561
2036,both,41,570.3
2036,both,42,572.2
2036,both,43,574.8
2036,both,44,577.7
2036,both,45,580.1
2036,both,46,578.3
2036,both,47,561.2
2036,both,48,547.4
2036,both,49,547
2036,both,50,552.7
2036,both,51,552
2036,both,52,547
2036,both,53,542.5
2036,both,54,535.5
2036,both,55,534.9
2036,both,56,523.4
2036,both,57,507.7
2036,both,58,495.7
2036,both,59,489.9
2036,both,60,484.8
2036,both,61,479.5
2036,both,62,464.3
2036,both,63,460.1
2036,both,64,461.4
2036,both,65,475.7
2036,both,66,468.1
2036,both,67,460.2
2036,both,68,452
2036,both,69,451.4
2036,both,70,468.9
2036,both,71,493
2036,both,72,500.2
2036,both,73,496.6
2036,both,74,479.5
2036,both,75,476.6
2036,both,76,459.1
2036,both,77,439.4
2036,both,78,423.5
2036,both,79,402.3
2036,both,80,378.6
2036,both,81,360.8
2036,both,82,332.8
2036,both,83,303.5
2036,both,84,277.2
2036,both,85,256.1
2036,both,86,234
2036,both,87,212
2036,both,88,193.2
2036,both,89,173
2036,both,90,131.7
2036,both,91,106
2036,both,92,87.4
2036,both,93,69.8
2036,both,94,52.9
2036,both,95,40.3
2036,both,96,29.3
2036,both,97,21.3
2036,both,98,15
2036,both,99,10.2
2036,both,100,18.1
2037,both,40,546.7
2037,both,41,564.6
2037,both,42,573.2
2037,both,43,575
2037,both,44,577
2037,both,45,579.7
2037,both,46,581.6
2037,both,47,580
2037,both,48,562.4
2037,both,49,548.1
2037,both,50,547.4
2037,both,51,552.6
2037,both,52,552
2037,both,53,546.7
2037,both,54,541.9
2037,both,55,535
2037,both,56,534.3
2037,both,57,522.3
2037,both,58,506.8
2037,both,59,494.6
2037,both,60,488.7
2037,both,61,483.6
2037,both,62,478
2037,both,63,462.9
2037,both,64,458.3
2037,both,65,459.5
2037,both,66,473.4
2037,both,67,465.3
2037,both,68,457.2
2037,both,69,448.8
2037,both,70,447.8
2037,both,71,464.6
2037,both,72,488
2037,both,73,494.4
2037,both,74,490.1
2037,both,75,472.4
2037,both,76,468.6
2037,both,77,450.5
2037,both,78,430
2037,both,79,413.2
2037,both,80,391.3
2037,both,81,366.7
2037,both,82,348
2037,both,83,319.3
2037,both,84,289.4
2037,both,85,262.4
2037,both,86,240.4
2037,both,87,217.4
2037,both,88,194.6
2037,both,89,174.7
2037,both,90,153.8
2037,both,91,114.8
2037,both,92,90.6
2037,both,93,73.2
2037,both,94,57.1
2037,both,95,42.3
2037,both,96,31.4
2037,both,97,22.3
2037,both,98,15.7
2037,both,99,10.7
2037,both,100,18.5
2038,both,40,538.4
2038,both,41,550.3
2038,both,42,567.5
2038,both,43,575.8
2038,both,44,577.1
2038,both,45,578.9
2038,both,46,581.2
2038,both,47,583.2
2038,both,48,581.2
2038,both,49,563
2038,both,50,548.6
2038,both,51,547.5
2038,both,52,552.8
2038,both,53,551.8
2038,both,54,546.1
2038,both,55,541.4
2038,both,56,534.4
2038,both,57,533.2
2038,both,58,521.3
2038,both,59,505.7
2038,both,60,493.4
2038,both,61,487.5
2038,both,62,482.2
2038,both,63,476.6
2038,both,64,461.2
2038,both,65,456.5
2038,both,66,457.3
2038,both,67,470.7
2038,both,68,462.4
2038,both,69,454
2038,both,70,445.4
2038,both,71,443.9
2038,both,72,460.1
2038,both,73,482.5
2038,both,74,488
2038,both,75,483
2038,both,76,464.7
2038,both,77,459.9
2038,both,78,441.1
2038,both,79,419.8
2038,both,80,402.1
2038,both,81,379.2
2038,both,82,353.9
2038,both,83,334
2038,both,84,304.5
2038,both,85,274
2038,both,86,246.4
2038,both,87,223.4
2038,both,88,199.7
2038,both,89,176.2
2038,both,90,155.5
2038,both,91,134.2
2038,both,92,98.3
2038,both,93,75.9
2038,both,94,59.8
2038,both,95,45.6
2038,both,96,32.9
2038,both,97,23.8
2038,both,98,16.4
2038,both,99,11.2
2038,both,100,19.3
2039,both,40,532.1
2039,both,41,542.1
2039,both,42,553.4
2039,both,43,570.3
2039,both,44,578
2039,both,45,579.1
2039,both,46,580.5
2039,both,47,582.9
2039,both,48,584.5
2039,both,49,581.8
2039,both,50,563.5
2039,both,51,548.6
2039,both,52,547.6
2039,both,53,552.5
2039,both,54,551.3
2039,both,55,545.6
2039,both,56,540.8
2039,both,57,533.3
2039,both,58,532.2
2039,both,59,520.3
2039,both,60,504.4
2039,both,61,492.2
2039,both,62,486.1
2039,both,63,480.7
2039,both,64,474.9
2039,both,65,459.3
2039,both,66,454.4
2039,both,67,454.7
2039,both,68,467.8
2039,both,69,459.2
2039,both,70,450.6
2039,both,71,441.5
2039,both,72,439.6
2039,both,73,455
2039,both,74,476.5
2039,both,75,481.1
2039,both,76,475.3
2039,both,77,456.2
2039,both,78,450.4
2039,both,79,430.8
2039,both,80,408.7
2039,both,81,390
2039,both,82,366.1
2039,both,83,339.9
2039,both,84,318.9
2039,both,85,288.6
2039,both,86,257.5
2039,both,87,229.2
2039,both,88,205.3
2039,both,89,180.9
2039,both,90,156.9
2039,both,91,135.7
2039,both,92,114.9
2039,both,93,82.4
2039,both,94,62.1
2039,both,95,47.9
2039,both,96,35.6
2039,both,97,25
2039,both,98,17.6
2039,both,99,11.7
2039,both,100,20
2040,both,40,533.5
2040,both,41,535.9
2040,both,42,545.2
2040,both,43,556.2
2040,both,44,572.5
2040,both,45,580.2
2040,both,46,580.7
2040,both,47,582.2
2040,both,48,584.2
2040,both,49,585.1
2040,both,50,582.3
2040,both,51,563.6
2040,both,52,548.7
2040,both,53,547.4
2040,both,54,552
2040,both,55,550.8
2040,both,56,545
2040,both,57,539.7
2040,both,58,532.3
2040,both,59,531.1
2040,both,60,519
2040,both,61,503.3
2040,both,62,490.9
2040,both,63,484.7
2040,both,64,479.1
2040,both,65,473
2040,both,66,457.3
2040,both,67,452
2040,both,68,452
2040,both,69,464.7
2040,both,70,455.8
2040,both,71,446.9
2040,both,72,437.3
2040,both,73,434.9
2040,both,74,449.4
2040,both,75,469.8
2040,both,76,473.6
2040,both,77,466.8
2040,both,78,447.1
2040,both,79,440.1
2040,both,80,419.5
2040,both,81,396.5
2040,both,82,376.7
2040,both,83,351.8
2040,both,84,324.6
2040,both,85,302.3
2040,both,86,271.4
2040,both,87,239.7
2040,both,88,210.8
2040,both,89,186.1
2040,both,90,161.1
2040,both,91,137
2040,both,92,116.3
2040,both,93,96.4
2040,both,94,67.4
2040,both,95,49.7
2040,both,96,37.4
2040,both,97,27
2040,both,98,18.4
2040,both,99,12.6
2040,both,100,20.9
2041,both,40,527.7
2041,both,41,537.4
2041,both,42,539
2041,both,43,548.2
2041,both,44,558.6
2041,both,45,574.7
2041,both,46,581.8
2041,both,47,582.5
2041,both,48,583.6
2041,both,49,584.9
2041,both,50,585.7
2041,both,51,582.3
2041,both,52,563.7
2041,both,53,548.6
2041,both,54,546.9
2041,both,55,551.5
2041,both,56,550.1
2041,both,57,544
2041,both,58,538.8
2041,both,59,531.4
2041,both,60,529.8
2041,both,61,517.8
2041,both,62,502
2041,both,63,489.5
2041,both,64,483.2
2041,both,65,477.3
2041,both,66,471
2041,both,67,454.9
2041,both,68,449.4
2041,both,69,449.2
2041,both,70,461.3
2041,both,71,452.1
2041,both,72,442.7
2041,both,73,432.9
2041,both,74,429.8
2041,both,75,443.4
2041,both,76,462.6
2041,both,77,465.3
2041,both,78,457.5
2041,both,79,436.9
2041,both,80,428.8
2041,both,81,407.2
2041,both,82,383.1
2041,both,83,362.1
2041,both,84,336.2
2041,both,85,308
2041,both,86,284.5
2041,both,87,252.8
2041,both,88,220.6
2041,both,89,191.2
2041,both,90,165.9
2041,both,91,140.8
2041,both,92,117.5
2041,both,93,97.6
2041,both,94,79
2041,both,95,53.9
2041,both,96,38.7
2041,both,97,28.4
2041,both,98,19.9
2041,both,99,13.2
2041,both,100,22.1
2042,both,40,527.9
2042,both,41,531.6
2042,both,42,540.6
2042,both,43,542
2042,both,44,550.6
2042,both,45,560.8
2042,both,46,576.4
2042,both,47,583.6
2042,both,48,583.8
2042,both,49,584.2
2042,both,50,585.4
2042,both,51,585.6
2042,both,52,582.4
2042,both,53,563.5
2042,both,54,548.2
2042,both,55,546.6
2042,both,56,550.9
2042,both,57,549.2
2042,both,58,543.1
2042,both,59,537.8
2042,both,60,530.1
2042,both,61,528.7
2042,both,62,516.6
2042,both,63,500.5
2042,both,64,488
2042,both,65,481.4
2042,both,66,475.3
2042,both,67,468.6
2042,both,68,452.4
2042,both,69,446.6
2042,both,70,446
2042,both,71,457.7
2042,both,72,448
2042,both,73,438.2
2042,both,74,427.8
2042,both,75,424.1
2042,both,76,436.8
2042,both,77,454.7
2042,both,78,456.3
2042,both,79,447.4
2042,both,80,425.9
2042,both,81,416.4
2042,both,82,393.7
2042,both,83,368.5
2042,both,84,346.3
2042,both,85,319.2
2042,both,86,290
2042,both,87,265.1
2042,both,88,232.8
2042,both,89,200.3
2042,both,90,170.4
2042,both,91,145.1
2042,both,92,120.8
2042,both,93,98.5
2042,both,94,80
2042,both,95,63.2
2042,both,96,42.1
2042,both,97,29.5
2042,both,98,20.9
2042,both,99,14.2
2042,both,100,23.2
2043,both,40,530.9
2043,both,41,531.9
2043,both,42,534.9
2043,both,43,543.6
2043,both,44,544.5
2043,both,45,552.8
2043,both,46,562.5
2043,both,47,578.2
2043,both,48,585
2043,both,49,584.5
2043,both,50,584.8
2043,both,51,585.5
2043,both,52,585.8
2043,both,53,582.2
2043,both,54,563.1
2043,both,55,547.8
2043,both,56,546.1
2043,both,57,550.1
2043,both,58,548.3
2043,both,59,542.1
2043,both,60,536.7
2043,both,61,529
2043,both,62,527.4
2043,both,63,515.1
2043,both,64,499.1
2043,both,65,486.2
2043,both,66,479.4
2043,both,67,472.9
2043,both,68,466
2043,both,69,449.6
2043,both,70,443.6
2043,both,71,442.5
2043,both,72,453.7
2043,both,73,443.6
2043,both,74,433.3
2043,both,75,422.3
2043,both,76,417.9
2043,both,77,429.3
2043,both,78,446
2043,both,79,446.3
2043,both,80,436.3
2043,both,81,413.8
2043,both,82,402.9
2043,both,83,378.9
2043,both,84,352.7
2043,both,85,328.9
2043,both,86,300.7
2043,both,87,270.4
2043,both,88,244.3
2043,both,89,211.4
2043,both,90,178.7
2043,both,91,149.2
2043,both,92,124.4
2043,both,93,101.4
2043,both,94,80.8
2043,both,95,64.1
2043,both,96,49.4
2043,both,97,32
2043,both,98,21.8
2043,both,99,15
2043,both,100,24.7
2044,both,40,540
2044,both,41,534.9
2044,both,42,535.2
2044,both,43,538
2044,both,44,546.1
2044,both,45,546.8
2044,both,46,554.7
2044,both,47,564.5
2044,both,48,579.7
2044,both,49,585.7
2044,both,50,585.3
2044,both,51,584.9
2044,both,52,585.7
2044,both,53,585.7
2044,both,54,581.7
2044,both,55,562.7
2044,both,56,547.3
2044,both,57,545.1
2044,both,58,549.2
2044,both,59,547.3
2044,both,60,541
2044,both,61,535.5
2044,both,62,527.7
2044,both,63,526
2044,both,64,513.5
2044,both,65,497.3
2044,both,66,484.3
2044,both,67,477.1
2044,both,68,470.4
2044,both,69,463.3
2044,both,70,446.7
2044,both,71,440.2
2044,both,72,438.8
2044,both,73,449.2
2044,both,74,438.7
2044,both,75,427.8
2044,both,76,416.2
2044,both,77,411
2044,both,78,421.3
2044,both,79,436.4
2044,both,80,435.4
2044,both,81,424.1
2044,both,82,400.5
2044,both,83,387.9
2044,both,84,362.8
2044,both,85,335.2
2044,both,86,310.1
2044,both,87,280.5
2044,both,88,249.3
2044,both,89,222
2044,both,90,188.7
2044,both,91,156.4
2044,both,92,128
2044,both,93,104.5
2044,both,94,83.2
2044,both,95,64.8
2044,both,96,50
2044,both,97,37.5
2044,both,98,23.6
2044,both,99,15.6
2044,both,100,26.2
2045,both,40,542.7
2045,both,41,544
2045,both,42,538.3
2045,both,43,538.4
2045,both,44,540.6
2045,both,45,548.5
2045,both,46,548.8
2045,both,47,556.6
2045,both,48,566
2045,both,49,580.5
2045,both,50,586.4
2045,both,51,585.3
2045,both,52,585.1
2045,both,53,585.6
2045,both,54,585.2
2045,both,55,581.4
2045,both,56,562.2
2045,both,57,546.5
2045,both,58,544.4
2045,both,59,548.2
2045,both,60,546.2
2045,both,61,539.9
2045,both,62,534.3
2045,both,63,526.4
2045,both,64,524.5
2045,both,65,511.8
2045,both,66,495.4
2045,both,67,482
2045,both,68,474.5
2045,both,69,467.6
2045,both,70,460.3
2045,both,71,443.4
2045,both,72,436.5
2045,both,73,434.7
2045,both,74,444.3
2045,both,75,433.3
2045,both,76,421.8
2045,both,77,409.5
2045,both,78,403.4
2045,both,79,412.5
2045,both,80,425.9
2045,both,81,423.4
2045,both,82,410.6
2045,both,83,385.8
2045,both,84,371.5
2045,both,85,345
2045,both,86,316.2
2045,both,87,289.5
2045,both,88,258.9
2045,both,89,226.7
2045,both,90,198.2
2045,both,91,165.3
2045,both,92,134.3
2045,both,93,107.6
2045,both,94,85.8
2045,both,95,66.7
2045,both,96,50.6
2045,both,97,38
2045,both,98,27.7
2045,both,99,16.9
2045,both,100,27.5
2046,both,40,553.1
2046,both,41,546.8
2046,both,42,547.4
2046,both,43,541.4
2046,both,44,541
2046,both,45,543
2046,both,46,550.5
2046,both,47,550.7
2046,both,48,558.3
2046,both,49,566.8
2046,both,50,581.2
2046,both,51,586.5
2046,both,52,585.5
2046,both,53,585
2046,both,54,585.1
2046,both,55,584.9
2046,both,56,580.9
2046,both,57,561.4
2046,both,58,545.7
2046,both,59,543.5
2046,both,60,547.2
2046,both,61,545.1
2046,both,62,538.7
2046,both,63,532.9
2046,both,64,524.9
2046,both,65,522.7
2046,both,66,509.8
2046,both,67,493.1
2046,both,68,479.5
2046,both,69,472
2046,both,70,464.8
2046,both,71,456.9
2046,both,72,439.8
2046,both,73,432.5
2046,both,74,430
2046,both,75,439
2046,both,76,427.3
2046,both,77,415.1
2046,both,78,402.1
2046,both,79,395.1
2046,both,80,402.7
2046,both,81,414.4
2046,both,82,410.1
2046,both,83,395.8
2046,both,84,369.7
2046,both,85,353.5
2046,both,86,325.6
2046,both,87,295.3
2046,both,88,267.3
2046,both,89,235.5
2046,both,90,202.5
2046,both,91,173.8
2046,both,92,142
2046,both,93,112.9
2046,both,94,88.4
2046,both,95,68.8
2046,both,96,52.1
2046,both,97,38.5
2046,both,98,28.1
2046,both,99,19.8
2046,both,100,29.4
2047,both,40,566.5
2047,both,41,557.2
2047,both,42,550.3
2047,both,43,550.6
2047,both,44,544.1
2047,both,45,543.5
2047,both,46,545
2047,both,47,552.5
2047,both,48,552.4
2047,both,49,559.1
2047,both,50,567.7
2047,both,51,581.3
2047,both,52,586.8
2047,both,53,585.5
2047,both,54,584.7
2047,both,55,584.8
2047,both,56,584.4
2047,both,57,579.9
2047,both,58,560.6
2047,both,59,544.9
2047,both,60,542.4
2047,both,61,546.2
2047,both,62,543.9
2047,both,63,537.4
2047,both,64,531.5
2047,both,65,523.2
2047,both,66,520.7
2047,both,67,507.5
2047,both,68,490.6
2047,both,69,477
2047,both,70,469
2047,both,71,461.4
2047,both,72,453.3
2047,both,73,435.9
2047,both,74,428
2047,both,75,424.9
2047,both,76,433.1
2047,both,77,420.6
2047,both,78,407.7
2047,both,79,394
2047,both,80,386
2047,both,81,391.9
2047,both,82,401.6
2047,both,83,395.6
2047,both,84,379.5
2047,both,85,352
2047,both,86,333.8
2047,both,87,304.4
2047,both,88,272.9
2047,both,89,243.2
2047,both,90,210.5
2047,both,91,177.6
2047,both,92,149.4
2047,both,93,119.4
2047,both,94,92.9
2047,both,95,70.9
2047,both,96,53.8
2047,both,97,39.7
2047,both,98,28.5
2047,both,99,20.1
2047,both,100,32.6
2048,both,40,578.9
2048,both,41,570.6
2048,both,42,560.6
2048,both,43,553.5
2048,both,44,553.3
2048,both,45,546.6
2048,both,46,545.5
2048,both,47,547.1
2048,both,48,554.1
2048,both,49,553.4
2048,both,50,560
2048,both,51,567.8
2048,both,52,581.7
2048,both,53,586.8
2048,both,54,585.1
2048,both,55,584.3
2048,both,56,584.3
2048,both,57,583.4
2048,both,58,579.1
2048,both,59,559.7
2048,both,60,543.9
2048,both,61,541.6
2048,both,62,545
2048,both,63,542.7
2048,both,64,535.9
2048,both,65,529.8
2048,both,66,521.2
2048,both,67,518.3
2048,both,68,505
2048,both,69,488
2048,both,70,474
2048,both,71,465.8
2048,both,72,457.8
2048,both,73,449.3
2048,both,74,431.5
2048,both,75,423.1
2048,both,76,419.3
2048,both,77,426.4
2048,both,78,413.4
2048,both,79,399.7
2048,both,80,385
2048,both,81,375.9
2048,both,82,380.1
2048,both,83,387.5
2048,both,84,379.4
2048,both,85,361.5
2048,both,86,332.6
2048,both,87,312.3
2048,both,88,281.3
2048,both,89,248.5
2048,both,90,217.5
2048,both,91,184.7
2048,both,92,152.7
2048,both,93,125.7
2048,both,94,98.2
2048,both,95,74.5
2048,both,96,55.5
2048,both,97,41
2048,both,98,29.4
2048,both,99,20.5
2048,both,100,34.9
2049,both,40,582.9
2049,both,41,583
2049,both,42,574.1
2049,both,43,563.9
2049,both,44,556.2
2049,both,45,555.8
2049,both,46,548.6
2049,both,47,547.6
2049,both,48,548.8
2049,both,49,555.1
2049,both,50,554.3
2049,both,51,560.3
2049,both,52,568.3
2049,both,53,581.7
2049,both,54,586.5
2049,both,55,584.8
2049,both,56,583.9
2049,both,57,583.5
2049,both,58,582.7
2049,both,59,578.3
2049,both,60,558.7
2049,both,61,543
2049,both,62,540.4
2049,both,63,543.8
2049,both,64,541.3
2049,both,65,534.2
2049,both,66,527.9
2049,both,67,519
2049,both,68,515.9
2049,both,69,502.4
2049,both,70,485.1
2049,both,71,470.9
2049,both,72,462.3
2049,both,73,453.9
2049,both,74,444.8
2049,both,75,426.6
2049,both,76,417.6
2049,both,77,413.1
2049,both,78,419.2
2049,both,79,405.3
2049,both,80,390.7
2049,both,81,375.1
2049,both,82,364.6
2049,both,83,366.9
2049,both,84,371.9
2049,both,85,361.7
2049,both,86,341.7
2049,both,87,311.3
2049,both,88,288.8
2049,both,89,256.4
2049,both,90,222.5
2049,both,91,191
2049,both,92,159
2049,both,93,128.6
2049,both,94,103.4
2049,both,95,78.9
2049,both,96,58.4
2049,both,97,42.3
2049,both,98,30.3
2049,both,99,21.1
2049,both,100,36.6
2050,both,40,584.9
2050,both,41,587.1
2050,both,42,586.4
2050,both,43,577.3
2050,both,44,566.6
2050,both,45,558.7
2050,both,46,557.9
2050,both,47,550.9
2050,both,48,549.3
2050,both,49,549.8
2050,both,50,556.1
2050,both,51,554.6
2050,both,52,560.8
2050,both,53,568.3
2050,both,54,581.3
2050,both,55,586.2
2050,both,56,584.4
2050,both,57,583.1
2050,both,58,582.7
2050,both,59,581.9
2050,both,60,577.2
2050,both,61,557.8
2050,both,62,541.9
2050,both,63,539.2
2050,both,64,542.4
2050,both,65,539.6
2050,both,66,532.4
2050,both,67,525.6
2050,both,68,516.6
2050,both,69,513.3
2050,both,70,499.5
2050,both,71,482
2050,both,72,467.3
2050,both,73,458.3
2050,both,74,449.5
2050,both,75,439.9
2050,both,76,421.2
2050,both,77,411.5
2050,both,78,406.2
2050,both,79,411.1
2050,both,80,396.3
2050,both,81,380.7
2050,both,82,364
2050,both,83,352.2
2050,both,84,352.3
2050,both,85,354.7
2050,both,86,342.1
2050,both,87,320
2050,both,88,288.1
2050,both,89,263.4
2050,both,90,229.6
2050,both,91,195.3
2050,both,92,164.4
2050,both,93,133.9
2050,both,94,105.9
2050,both,95,83.1
2050,both,96,61.8
2050,both,97,44.4
2050,both,98,31.3
2050,both,99,21.7
2050,both,100,38.1
2051,both,40,585.9
2051,both,41,589.1
2051,both,42,590.6
2051,both,43,589.7
2051,both,44,580
2051,both,45,569.2
2051,both,46,560.8
2051,both,47,560.1
2051,both,48,552.6
2051,both,49,550.5
2051,both,50,550.8
2051,both,51,556.4
2051,both,52,555.1
2051,both,53,560.9
2051,both,54,568.1
2051,both,55,581.2
2051,both,56,585.7
2051,both,57,583.7
2051,both,58,582.4
2051,both,59,581.9
2051,both,60,580.9
2051,both,61,576.3
2051,both,62,556.8
2051,both,63,540.8
2051,both,64,537.9
2051,both,65,540.8
2051,both,66,537.8
2051,both,67,530.2
2051,both,68,523.3
2051,both,69,514
2051,both,70,510.3
2051,both,71,496.2
2051,both,72,478.4
2051,both,73,463.5
2051,both,74,454
2051,both,75,444.6
2051,both,76,434.4
2051,both,77,415.1
2051,both,78,404.8
2051,both,79,398.6
2051,both,80,402.1
2051,both,81,386.4
2051,both,82,369.7
2051,both,83,351.7
2051,both,84,338.3
2051,both,85,336.2
2051,both,86,335.7
2051,both,87,320.6
2051,both,88,296.3
2051,both,89,262.9
2051,both,90,236
2051,both,91,201.8
2051,both,92,168.3
2051,both,93,138.5
2051,both,94,110.2
2051,both,95,85.1
2051,both,96,65
2051,both,97,47.1
2051,both,98,32.9
2051,both,99,22.5
2051,both,100,39.6
2052,both,40,588.8
2052,both,41,590.1
2052,both,42,592.8
2052,both,43,593.9
2052,both,44,592.4
2052,both,45,582.6
2052,both,46,571.3
2052,both,47,563
2052,both,48,561.8
2052,both,49,553.7
2052,both,50,551.4
2052,both,51,551.2
2052,both,52,557
2052,both,53,555.2
2052,both,54,560.6
2052,both,55,568
2052,both,56,580.8
2052,both,57,585.1
2052,both,58,583
2052,both,59,581.6
2052,both,60,581
2052,both,61,580
2052,both,62,575.3
2052,both,63,555.6
2052,both,64,539.6
2052,both,65,536.5
2052,both,66,539.1
2052,both,67,535.6
2052,both,68,527.9
2052,both,69,520.7
2052,both,70,511.1
2052,both,71,507.2
2052,both,72,492.6
2052,both,73,474.5
2052,both,74,459.2
2052,both,75,449.1
2052,both,76,439.1
2052,both,77,428.3
2052,both,78,408.4
2052,both,79,397.3
2052,both,80,390
2052,both,81,392.3
2052,both,82,375.3
2052,both,83,357.4
2052,both,84,338.2
2052,both,85,323
2052,both,86,318.4
2052,both,87,314.8
2052,both,88,297.1
2052,both,89,270.5
2052,both,90,235.6
2052,both,91,207.4
2052,both,92,173.8
2052,both,93,141.9
2052,both,94,114.2
2052,both,95,88.7
2052,both,96,66.7
2052,both,97,49.6
2052,both,98,34.9
2052,both,99,23.7
2052,both,100,40.9
2053,both,40,594.3
2053,both,41,593.1
2053,both,42,593.8
2053,both,43,596.1
2053,both,44,596.7
2053,both,45,595
2053,both,46,584.8
2053,both,47,573.6
2053,both,48,564.8
2053,both,49,563
2053,both,50,554.8
2053,both,51,551.9
2053,both,52,551.7
2053,both,53,557.1
2053,both,54,555.1
2053,both,55,560.6
2053,both,56,567.7
2053,both,57,580.1
2053,both,58,584.4
2053,both,59,582.2
2053,both,60,580.7
2053,both,61,580.1
2053,both,62,578.9
2053,both,63,574.1
2053,both,64,554.4
2053,both,65,538.1
2053,both,66,534.8
2053,both,67,537
2053,both,68,533.4
2053,both,69,525.5
2053,both,70,517.9
2053,both,71,508
2053,both,72,503.6
2053,both,73,488.8
2053,both,74,470.2
2053,both,75,454.4
2053,both,76,443.8
2053,both,77,433.1
2053,both,78,421.4
2053,both,79,401
2053,both,80,388.9
2053,both,81,380.5
2053,both,82,381.2
2053,both,83,363
2053,both,84,343.8
2053,both,85,323.1
2053,both,86,306.2
2053,both,87,298.7
2053,both,88,291.8
2053,both,89,271.3
2053,both,90,242.7
2053,both,91,207.3
2053,both,92,178.8
2053,both,93,146.7
2053,both,94,117
2053,both,95,91.8
2053,both,96,69.5
2053,both,97,50.9
2053,both,98,36.8
2053,both,99,25
2053,both,100,42.7
2054,both,40,601.5
2054,both,41,598.6
2054,both,42,596.8
2054,both,43,597.2
2054,both,44,598.9
2054,both,45,599.3
2054,both,46,597.2
2054,both,47,587
2054,both,48,575.3
2054,both,49,566
2054,both,50,564
2054,both,51,555.1
2054,both,52,552.5
2054,both,53,552
2054,both,54,557
2054,both,55,555.1
2054,both,56,560.4
2054,both,57,567.1
2054,both,58,579.5
2054,both,59,583.7
2054,both,60,581.4
2054,both,61,579.9
2054,both,62,579.1
2054,both,63,577.8
2054,both,64,572.8
2054,both,65,552.9
2054,both,66,536.4
2054,both,67,532.7
2054,both,68,534.7
2054,both,69,530.9
2054,both,70,522.6
2054,both,71,514.9
2054,both,72,504.6
2054,both,73,499.7
2054,both,74,484.4
2054,both,75,465.4
2054,both,76,449.1
2054,both,77,437.7
2054,both,78,426.3
2054,both,79,413.9
2054,both,80,392.7
2054,both,81,379.6
2054,both,82,370
2054,both,83,368.8
2054,both,84,349.3
2054,both,85,328.5
2054,both,86,306.3
2054,both,87,287.4
2054,both,88,277
2054,both,89,266.7
2054,both,90,243.5
2054,both,91,213.5
2054,both,92,178.8
2054,both,93,150.9
2054,both,94,120.9
2054,both,95,94.2
2054,both,96,72
2054,both,97,53.1
2054,both,98,37.7
2054,both,99,26.4
2054,both,100,44.8
2055,both,40,607.9
2055,both,41,605.7
2055,both,42,602.3
2055,both,43,600.2
2055,both,44,600
2055,both,45,601.5
2055,both,46,601.5
2055,both,47,599.5
2055,both,48,588.8
2055,both,49,576.5
2055,both,50,567.1
2055,both,51,564.5
2055,both,52,555.8
2055,both,53,552.8
2055,both,54,551.9
2055,both,55,557
2055,both,56,554.9
2055,both,57,559.8
2055,both,58,566.6
2055,both,59,578.9
2055,both,60,582.8
2055,both,61,580.6
2055,both,62,578.9
2055,both,63,578.1
2055,both,64,576.5
2055,both,65,571.3
2055,both,66,551.3
2055,both,67,534.6
2055,both,68,530.7
2055,both,69,532.3
2055,both,70,528.1
2055,both,71,519.6
2055,both,72,511.4
2055,both,73,500.8
2055,both,74,495.2
2055,both,75,479.5
2055,both,76,460.1
2055,both,77,443
2055,both,78,431.1
2055,both,79,418.8
2055,both,80,405.5
2055,both,81,383.4
2055,both,82,369.2
2055,both,83,358.1
2055,both,84,355.1
2055,both,85,334.1
2055,both,86,311.7
2055,both,87,287.7
2055,both,88,266.8
2055,both,89,253.4
2055,both,90,239.5
2055,both,91,214.3
2055,both,92,184.2
2055,both,93,151
2055,both,94,124.6
2055,both,95,97.4
2055,both,96,73.9
2055,both,97,55
2055,both,98,39.4
2055,both,99,27.1
2055,both,100,47.1
2056,both,40,614.2
2056,both,41,612.3
2056,both,42,609.5
2056,both,43,605.7
2056,both,44,603.1
2056,both,45,602.7
2056,both,46,603.7
2056,both,47,603.8
2056,both,48,601.3
2056,both,49,590
2056,both,50,577.6
2056,both,51,567.5
2056,both,52,565.1
2056,both,53,556.1
2056,both,54,552.7
2056,both,55,552
2056,both,56,556.9
2056,both,57,554.4
2056,both,58,559.4
2056,both,59,566
2056,both,60,578.1
2056,both,61,582.1
2056,both,62,579.7
2056,both,63,577.9
2056,both,64,576.8
2056,both,65,575
2056,both,66,569.7
2056,both,67,549.3
2056,both,68,532.4
2056,both,69,528.3
2056,both,70,529.7
2056,both,71,525.2
2056,both,72,516.2
2056,both,73,507.6
2056,both,74,496.5
2056,both,75,490.4
2056,both,76,474.1
2056,both,77,454
2056,both,78,436.4
2056,both,79,423.6
2056,both,80,410.4
2056,both,81,396.1
2056,both,82,373.1
2056,both,83,357.6
2056,both,84,345
2056,both,85,339.8
2056,both,86,317.1
2056,both,87,293
2056,both,88,267.2
2056,both,89,244.1
2056,both,90,227.6
2056,both,91,211
2056,both,92,185.1
2056,both,93,155.6
2056,both,94,124.6
2056,both,95,100.3
2056,both,96,76.4
2056,both,97,56.5
2056,both,98,40.8
2056,both,99,28.3
2056,both,100,49.1
2057,both,40,620.4
2057,both,41,618.6
2057,both,42,616
2057,both,43,613
2057,both,44,608.6
2057,both,45,605.8
2057,both,46,604.9
2057,both,47,606
